0
"2025-01-07 10:06:39.531	176.37.51.xxx	N=11405	B=VOSV012942	S=DB6E160B2474A773A68E	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:06:40.533	127.0.0.xxx	N=11406	B=KHVA012996	S=244F6EF5F7BD657448B5	V=13,14,19,20,21"
"2025-01-07 10:06:40.724	159.224.216.xxx	N=11407	B=POOO012641	S=D35643D413BBDA9B0382	V=7,37"
"2025-01-07 10:06:41.606	176.111.182.xxx	N=11408	B=MIAA012794	S=55A2F830D191C5ADDBFF	V=7,8"
"2025-01-07 10:06:42.209	45.155.82.xxx	N=11409	B=KHVO012978	S=C2FD8E2E25E5E19255A2	V=10,11,17,18,25,26,27,35,36,37"
"2025-01-07 10:06:42.387	81.30.165.xxx	N=11410	B=UKYI012183	S=9AC0CE646E9EBB632A4B	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:06:43.205	128.124.141.xxx	N=11411	B=SHOV012944	S=7599C082A4F85CF8A4B6	V=2,3,5,7,10,11,17,18,24,25,26,27,35,36,37"
"2025-01-07 10:06:44.138	88.154.13.xxx	N=11412	B=HOAM013025	S=48414E6413A888E42205	V=36,37"
"2025-01-07 10:06:44.421	178.212.193.xxx	N=11413	B=NIVV012119	S=034E6F164D4FB2EE7412	V=1,2,3,5,7,8,22,23,24,31,32,33,37,38,39"
"2025-01-07 10:06:45.025	193.110.106.xxx	N=11414	B=NAHI012937	S=6A1A8FDD3E7978A223C7	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:06:45.324	141.138.119.xxx	N=11415	B=TOOM012976	S=3E48BCB783A46AE8D160	V=35,36,37"
"2025-01-07 10:06:45.381	127.0.0.xxx	N=11416	B=SISV012984	S=FD138D83F5E8B52B02DD	V=7,35,37"
"2025-01-07 10:06:45.390	5.58.5.xxx	N=11417	B=PAIY012981	S=64501ABDC6070EE22323	V=1,2,3,4,5,6,7,8,9,22,23,24,30,34,39"
"2025-01-07 10:06:45.907	46.211.151.xxx	N=11418	B=KOOV011828	S=5423E4E0F02D02E32736	V=1,3,5,7,10,11,18,23,24,31,35,36,37,38"
"2025-01-07 10:06:45.918	185.200.62.xxx	N=11419	B=ONKO012853	S=1508674C88E128CD257C	V=13,14,19,20,21"
"2025-01-07 10:06:45.958	212.90.62.xxx	N=11420	B=ADOV012960	S=E7F13676383A9705E502	V=10,11,17,18,25,26,27,35,36,37"
"2025-01-07 10:06:46.410	188.190.250.xxx	N=11421	B=YEAO012603	S=A7CFE5E202C50DE961D9	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
2025-01-07 10:06:46.447	127.0.0.xxx	N=11422	B=MAYI013051	S=ED898F135A23B678E4A6	V=33
2025-01-07 10:06:46.990	127.0.0.xxx	N=11423	B=KUIS013008	S=799F1F1DD00655E53720	V=37
"2025-01-07 10:06:47.082	37.73.37.xxx	N=11424	B=BAAO012950	S=797C73B1F27C8337F8D9	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:06:47.371	46.96.8.xxx	N=11425	B=DYMA012733	S=EE730403536105ED562C	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:06:48.707	176.105.193.xxx	N=11426	B=KYMM012108	S=ED8A110A4C98A6249B05	V=1,2,3,5,7,8,22,23,24,35,36,37,38,39,40"
2025-01-07 10:06:49.182	91.203.25.xxx	N=11427	B=SHHR013006	S=59E8286D93861A716BE4	V=22
"2025-01-07 10:06:49.434	91.211.134.xxx	N=11428	B=SANA012915	S=F45E4E0366F72DFB274B	V=2,7,8,9,33"
"2025-01-07 10:06:49.659	188.115.182.xxx	N=11429	B=ARKA012952	S=B51A62AAE09781FD41B0	V=2,5,7,35,37"
"2025-01-07 10:06:50.144	127.0.0.xxx	N=11430	B=OLYI013033	S=1B8994DA66637AE37CD5	V=13,14,19,20,21"
"2025-01-07 10:06:50.223	178.151.230.xxx	N=11431	B=BOAH012940	S=6FEADD8F6E3325C40B54	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:06:50.336	93.170.89.xxx	N=11432	B=ZHSA012793	S=3F493757900A7BD42845	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:06:50.384	213.160.132.xxx	N=11433	B=SUIO011851	S=B29FF7AB197A5660B28B	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:06:51.621	193.106.59.xxx	N=11434	B=RYVV012870	S=AB2033B17171C262375F	V=1,2,3,7,8,22,23,24,31,32,33,37,39,40"
2025-01-07 10:06:51.751	91.247.76.xxx	N=11435	B=HOAS013078	S=C1B726C8259D96AC859E	V=37
"2025-01-07 10:06:51.925	178.158.192.xxx	N=11436	B=MAOI012732	S=CB47DF1F1373178D6844	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:06:52.936	46.174.125.xxx	N=11437	B=DYOM013001	S=E1E30BB8E69B50F661D2	V=1,7,23,37"
2025-01-07 10:06:52.992	127.0.0.xxx	N=11438	B=ATNO013095	S=7224A2486CD56769DCAE	V=35
"2025-01-07 10:06:53.190	79.110.128.xxx	N=11439	B=YAAV012626	S=BB5489B5528B8D411049	V=7,13,14,19,20,21,37"
2025-01-07 10:06:53.525	193.239.153.xxx	N=11440	B=PEMO013070	S=E89004D1E6888AC72322	V=23
2025-01-07 10:06:53.622	62.80.167.xxx	N=11441	B=MATH013069	S=57252B289B0F019B3E5E	V=31
"2025-01-07 10:06:53.656	46.219.230.xxx	N=11442	B=TYLO012594	S=E676957BB365ED7B1AB3	V=1,2,3,11,17,18"
"2025-01-07 10:06:54.802	93.183.206.xxx	N=11443	B=DEAO012797	S=207B78419C0DAD9B8A3B	V=1,2,3,7,8"
2025-01-07 10:06:54.935	31.144.49.xxx	N=11444	B=KOYO013007	S=F879D81E410603A785A9	V=9
"2025-01-07 10:06:55.852	5.58.12.xxx	N=11445	B=FRRS012492	S=902CF30DDAA59966973E	V=7,22,23,35,37"
"2025-01-07 10:06:56.136	127.0.0.xxx	N=11446	B=DURO013031	S=E3C4BDF808FE138FD5F7	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:06:56.592	193.93.78.xxx	N=11447	B=KYRM012612	S=455D9DF561179A0B1D36	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:06:56.792	176.100.8.xxx	N=11448	B=SHAY013092	S=00C88BE925DB1AA63314	V=7,37"
"2025-01-07 10:06:57.449	46.150.78.xxx	N=11449	B=PODA012727	S=4591E051BE80B8A8D28D	V=4,13,14,19,20,21,25,26,27,34,35,36,37"
"2025-01-07 10:06:57.767	185.17.127.xxx	N=11450	B=MYAY012657	S=F3FE897620F36A039E10	V=1,2,3,5,7,8,22,23,31,32,33,34,38,39,40"
"2025-01-07 10:06:57.922	95.158.53.xxx	N=11451	B=TEOP012921	S=0DBE7AFBC2006D3079BE	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:06:58.282	127.0.0.xxx	N=11452	B=OVOS012852	S=D1AA68E2F2D623F1E392	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:06:58.401	80.91.176.xxx	N=11453	B=YAKP012830	S=DF490B8975A16F6787A5	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:06:59.119	37.17.247.xxx	N=11454	B=SEOM012882	S=4BB8B16A3B67012FDFD0	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:00.807	127.0.0.xxx	N=11455	B=LUOI012754	S=EE6D6AB7A8E42573D93E	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:00.918	95.67.123.xxx	N=11456	B=PAOS012980	S=B29D8713919E7B3FD208	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:01.364	176.111.176.xxx	N=11457	B=STTV012766	S=1D035B868C5F943A91AD	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
2025-01-07 10:07:01.702	46.219.249.xxx	N=11458	B=YAOA013094	S=DC54BEE52230AC6CDA04	V=37
2025-01-07 10:07:01.889	193.201.80.xxx	N=11459	B=LIMO013090	S=40A8BFB8F21BF3513FEA	V=7
"2025-01-07 10:07:02.093	88.135.212.xxx	N=11460	B=MAAY012789	S=4E416533B3AA9C9BA068	V=1,2,3,5,7,8,22,23,24,31,32,33,37,38,39"
"2025-01-07 10:07:02.115	185.3.151.xxx	N=11461	B=KAIS013021	S=F4A8F079B946807BBA40	V=5,7,31,37"
"2025-01-07 10:07:02.490	176.36.127.xxx	N=11462	B=SESS012782	S=C1285F752C5362E959C6	V=1,2,3,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:02.562	5.199.232.xxx	N=11463	B=PALI012380	S=2FDC79E6B3208FC97851	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:02.879	91.196.55.xxx	N=11464	B=HOHV012943	S=E9E2695A9C90EA514408	V=13,14,19,20,21"
"2025-01-07 10:07:03.195	31.128.162.xxx	N=11465	B=ORYV013003	S=43F391A54031F564BAD7	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:03.689	46.98.146.xxx	N=11466	B=BEAV012961	S=488E3BEDC26B16E6DD5D	V=13,14,19,20,21"
"2025-01-07 10:07:03.765	185.255.51.xxx	N=11467	B=VDVO012920	S=BD37544A8A20654489DF	V=7,8,13,14,19,20,21,28"
"2025-01-07 10:07:04.251	194.44.179.xxx	N=11468	B=STNI012821	S=84430BD02E90DFB18416	V=2,5,7,8,17,18,23,24,25,26,27,33,35,36,37"
"2025-01-07 10:07:04.388	127.0.0.xxx	N=11469	B=CHHO012974	S=7828E4CB59A5885662F7	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
2025-01-07 10:07:04.447	217.147.174.xxx	N=11470	B=BOHM013102	S=9BAFAC49AC8B0627A357	V=37
2025-01-07 10:07:04.504	178.136.104.xxx	N=11471	B=HOMO013080	S=B7401558CB65353333AE	V=23
2025-01-07 10:07:05.686	127.0.0.xxx	N=11472	B=PLYO013110	S=D76C5B03A5A0F87047EF	V=19
"2025-01-07 10:07:05.985	91.222.18.xxx	N=11473	B=TADV012869	S=8FE4D0029E62BCF0DEA5	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:06.464	46.98.125.xxx	N=11474	B=MEDV012552	S=F5088A714D1BF225C681	V=1,2,3,5,7,8,13,14,19,21,22,23,24,31,33"
"2025-01-07 10:07:06.879	178.150.89.xxx	N=11475	B=ZAOO013056	S=445497583636A45010CC	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:07.250	95.158.53.xxx	N=11476	B=MAVB012946	S=7EF3D8AB04EA08CF0FCB	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:07.331	52.232.117.xxx	N=11477	B=PEOV013030	S=0B71EA4C5FBD48996E86	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:07.588	94.231.182.xxx	N=11478	B=TRIV013071	S=DCBF1D09E5D28D748376	V=5,7,37"
"2025-01-07 10:07:08.007	195.211.141.xxx	N=11479	B=KOOV012900	S=F1BF8CB607AFCE3C573F	V=1,2,3,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:08.312	95.109.249.xxx	N=11480	B=STYV011484	S=C5D6FF54D43FB64083F9	V=13,14,19,20,21"
2025-01-07 10:07:08.400	109.227.121.xxx	N=11481	B=ZAVA013121	S=F1EFCCDD12250B699D9E	V=7
"2025-01-07 10:07:08.518	91.221.219.xxx	N=11482	B=DZTM012941	S=DC065473EE90FE8FEDAF	V=4,7,23,31,37"
"2025-01-07 10:07:08.574	178.133.212.xxx	N=11483	B=KUBV012777	S=E7CCDD946E69C5A01167	V=1,2,3,6,7,8,9,22,23,24"
"2025-01-07 10:07:08.676	91.214.138.xxx	N=11484	B=HAOV012919	S=7CA96363B36B0E4E5840	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:08.819	127.0.0.xxx	N=11485	B=UDVV012791	S=9C6F063E1378E81E6343	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:08.885	37.73.0.xxx	N=11486	B=POOO013013	S=EFA240D8DDC35C93BF01	V=7,10,11,17,18,25,26,27,35,36,37"
2025-01-07 10:07:08.981	92.253.212.xxx	N=11487	B=MAOV012999	S=7FE856AFC24CC590DF7E	V=33
"2025-01-07 10:07:09.455	77.239.161.xxx	N=11488	B=HRBV013077	S=AC8DE58209D46D4F9BE5	V=13,14,19,20,21"
"2025-01-07 10:07:09.482	109.87.150.xxx	N=11489	B=MUAF012888	S=A25DF63F983E5068CC4F	V=6,7,9,33"
"2025-01-07 10:07:09.601	127.0.0.xxx	N=11490	B=PEOV013114	S=30028196038C7E93624C	V=35,36,37"
"2025-01-07 10:07:10.604	37.73.19.xxx	N=11491	B=IVMI012948	S=E71AD9801F528C841588	V=2,3,7,24,32,33,37"
"2025-01-07 10:07:10.722	185.204.68.xxx	N=11492	B=STVV013037	S=07B767ED67D5F6737CFB	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:10.865	31.202.42.xxx	N=11493	B=RAOV012971	S=2C8CCFB3F0EB31983E17	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:11.752	185.138.229.xxx	N=11494	B=TENO012992	S=EED15466743CDB68A130	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
2025-01-07 10:07:12.173	212.90.125.xxx	N=11495	B=LIOO013158	S=43734E86EBD04E7CDE6E	V=7
2025-01-07 10:07:12.174	109.235.8.xxx	N=11496	B=SYDV013123	S=D09505262A165D9DB256	V=9
"2025-01-07 10:07:13.069	46.201.91.xxx	N=11497	B=KOOV013041	S=C031DEA85843FE02E817	V=7,10,11,17,18,25,35,36,37"
"2025-01-07 10:07:13.138	178.158.212.xxx	N=11498	B=PLYV012386	S=F16B8194D5B97D5FBB86	V=1,2,3,7,8,10,11,19,24,25,26,27,35,36,37"
2025-01-07 10:07:13.771	217.65.255.xxx	N=11499	B=FIAV013128	S=C3C3A48B0D90D295AF1C	V=31
"2025-01-07 10:07:14.182	212.90.181.xxx	N=11500	B=HRKO013014	S=2DAFDD428E92FD7B2079	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:15.100	178.136.27.xxx	N=11501	B=MASA013160	S=14F3F120C34B56F2CB51	V=29,30"
2025-01-07 10:07:16.086	127.0.0.xxx	N=11502	B=KOYO013112	S=2AA3A823175068867798	V=19
"2025-01-07 10:07:16.370	178.54.68.xxx	N=11503	B=VALV012693	S=474F9DA3475418D7C6CE	V=3,5,7,36,37"
"2025-01-07 10:07:16.678	87.76.244.xxx	N=11504	B=PEDP012923	S=19F1C7A3714948495B18	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:17.310	127.0.0.xxx	N=11505	B=ZARM013131	S=4018ADBFBA4C492DDA91	V=4,7,23,31"
"2025-01-07 10:07:17.334	91.225.199.xxx	N=11506	B=KODM012874	S=C81CEB79C0231CDD5325	V=1,2,3,5,6,8,10,11,17,18,22,23,24,25,37"
2025-01-07 10:07:17.479	46.150.72.xxx	N=11507	B=KRMH013103	S=A9A186099137FE938783	V=37
"2025-01-07 10:07:17.906	37.53.100.xxx	N=11508	B=CHSM013074	S=D5CBC5583B4D0AF3F8C5	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:18.198	178.133.92.xxx	N=11509	B=POMH012897	S=57908617ECC880B0A7A5	V=10,11,17,18,25,26,27,35,36,37"
2025-01-07 10:07:19.006	127.0.0.xxx	N=11510	B=BEAI013171	S=66EA0001070D40EBBA22	V=38
"2025-01-07 10:07:19.297	188.163.32.xxx	N=11511	B=TSIS012904	S=61C7522461530EA1050B	V=4,7,23,31,37"
"2025-01-07 10:07:19.428	93.170.116.xxx	N=11512	B=SLYA013104	S=5EF5D67241EA5C9D6C94	V=13,14,19,20,21"
"2025-01-07 10:07:20.528	213.110.144.xxx	N=11513	B=ILOV013052	S=9293DD1F197C52A6221F	V=19,29,30,33,35,36,37"
"2025-01-07 10:07:21.322	46.96.44.xxx	N=11514	B=LEVS013192	S=8BDD27066CEEFA1BE28B	V=4,34"
"2025-01-07 10:07:21.463	89.209.116.xxx	N=11515	B=NATV012905	S=90A9C6AAD4AAB6C4803F	V=1,2,3,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:21.585	178.133.109.xxx	N=11516	B=HAII012597	S=8238E19629943ED89984	V=1,2,3,7,8,19,20,31,32,33,39,40"
"2025-01-07 10:07:21.789	127.0.0.xxx	N=11517	B=SASM013047	S=D5211C34893A37366B98	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
2025-01-07 10:07:22.277	188.115.151.xxx	N=11518	B=VIDF013133	S=62357C0793E54EC4DF9C	V=37
2025-01-07 10:07:22.467	95.158.26.xxx	N=11519	B=BRAY013190	S=F41D104121BE95D91ADF	V=20
"2025-01-07 10:07:22.644	91.196.178.xxx	N=11520	B=KOVY012735	S=A0B85ED2EC7613D852C1	V=1,2,3,5,7,8,22,23,24,31,32,33,37,38,39"
"2025-01-07 10:07:22.786	37.73.37.xxx	N=11521	B=MONV012916	S=F97A96A4F89AE0AE2AC7	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:23.088	37.73.33.xxx	N=11522	B=KRTV012985	S=5FA2F73D7131E2718224	V=7,37"
"2025-01-07 10:07:23.911	88.155.49.xxx	N=11523	B=FIYY013100	S=CF38807C74DFC98F62A9	V=35,36,37"
2025-01-07 10:07:24.523	93.175.201.xxx	N=11524	B=SIND013173	S=440902C4DCF5141F291F	V=37
"2025-01-07 10:07:25.408	62.80.171.xxx	N=11525	B=KAVV013098	S=95D4AF73E73FB46FE81E	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:25.567	94.45.124.xxx	N=11526	B=SHTA013028	S=88ED07CEF65524AF777E	V=4,7,23,31"
"2025-01-07 10:07:25.609	91.247.76.xxx	N=11527	B=TYIS012987	S=41DD8932DB6E1AE82EC5	V=7,24,34,37"
"2025-01-07 10:07:25.919	88.154.15.xxx	N=11528	B=SOOV013151	S=01EB732245AE79FD60FA	V=4,7,23,31"
"2025-01-07 10:07:26.205	176.98.30.xxx	N=11529	B=DAAO012975	S=99315F8F8EB267D1EECD	V=10,11,17,18,25,26,27,35,36,37"
"2025-01-07 10:07:26.302	178.133.36.xxx	N=11530	B=ANAM012901	S=74CA2C43F0F2BF109C86	V=5,7"
"2025-01-07 10:07:26.326	178.133.41.xxx	N=11531	B=PENV012831	S=BEFE6FE5C06BEECA0753	V=2,7,22,23,24,34,36,37"
"2025-01-07 10:07:26.580	91.211.135.xxx	N=11532	B=KRMP012933	S=D3418A01ECA43ED8851A	V=10,11,17,18,25,26,27,35,36,37"
"2025-01-07 10:07:26.597	127.0.0.xxx	N=11533	B=KLVI013061	S=751638ECE0E190D35206	V=7,8,40"
2025-01-07 10:07:26.718	193.37.192.xxx	N=11534	B=SUVV013149	S=1A24E8E7416B28107C2F	V=7
"2025-01-07 10:07:26.759	178.159.208.xxx	N=11535	B=BYAO013011	S=D87DBC573351552B450D	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:27.138	88.154.87.xxx	N=11536	B=LAOV012858	S=25B4F96914B8CB362096	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
2025-01-07 10:07:27.429	178.94.28.xxx	N=11537	B=KOLV013178	S=079F4AF1A9A6AAC61BDE	V=37
"2025-01-07 10:07:27.750	5.58.204.xxx	N=11538	B=MAAA012998	S=99C231BB196D3F6C0F58	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:27.974	92.253.212.xxx	N=11539	B=VAHV012449	S=FA86327C0040FD8375DD	V=7,8,13,14,19,20,21"
"2025-01-07 10:07:28.421	95.109.146.xxx	N=11540	B=SIMY012725	S=4359A24791C9DD877BC1	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:30.220	212.90.60.xxx	N=11541	B=KRMA012823	S=E177117B8AD30A554C8F	V=9,17,23,24,35,36,37"
"2025-01-07 10:07:30.605	31.144.120.xxx	N=11542	B=MAOV013066	S=0C3E69CD16DA391D4ACD	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
2025-01-07 10:07:31.051	193.239.234.xxx	N=11543	B=ULKY013138	S=41E0E102452FB71C22AA	V=7
"2025-01-07 10:07:31.086	46.150.73.xxx	N=11544	B=BAYI013157	S=BBEC570B53312E40C639	V=1,2,3,13,14,20,21,29,30"
"2025-01-07 10:07:31.327	176.37.168.xxx	N=11545	B=IZSI012990	S=48047D24B4E6BCC70B32	V=7,10,11,17,18,25,26,27,35,36,37"
"2025-01-07 10:07:31.859	178.158.192.xxx	N=11546	B=PROA013195	S=6CD6B577FE83B02E9B7E	V=35,36,37"
"2025-01-07 10:07:31.928	109.162.124.xxx	N=11547	B=LOHI012890	S=06D173CAA5324F10B887	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:31.971	176.115.98.xxx	N=11548	B=TEKS012837	S=76100EEC1D02782A864A	V=1,2,3,5,7,8,11,22,23,24,31,32,33,38,39"
"2025-01-07 10:07:32.012	94.158.179.xxx	N=11549	B=KRIM013032	S=88C8B18F0AE567F93712	V=2,7,22,24,34,36,37"
"2025-01-07 10:07:32.188	109.108.85.xxx	N=11550	B=SUET013148	S=D79E58EBFF630FEF3567	V=7,37"
2025-01-07 10:07:32.684	45.135.0.xxx	N=11551	B=KOVO013135	S=74114F7792FEAEE5A410	V=7
2025-01-07 10:07:32.929	127.0.0.xxx	N=11552	B=ZHLV013224	S=F0BD899C2897D0A83ECF	V=37
"2025-01-07 10:07:33.084	95.158.48.xxx	N=11553	B=KRYY013086	S=7C8E5B1233DD1F7B8230	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:33.720	188.163.4.xxx	N=11554	B=TAIO012934	S=455CAEEAB78F2A3C2968	V=6,7,9"
"2025-01-07 10:07:34.100	88.154.83.xxx	N=11555	B=KUOV012986	S=D3D26A6810E9082430C8	V=6,7,9,33"
"2025-01-07 10:07:35.562	62.16.23.xxx	N=11556	B=BUMM013053	S=001A709C85738601B739	V=1,7,23,34,35,36,37"
"2025-01-07 10:07:35.812	145.224.94.xxx	N=11557	B=LASE012707	S=2D752125747B0C32F96B	V=7,8,13,14"
"2025-01-07 10:07:36.763	176.36.187.xxx	N=11558	B=SAOO012372	S=632FC9E5EB5426604BF5	V=7,10,11,17,18,23,25,26,27,35,36,37"
"2025-01-07 10:07:37.073	109.227.76.xxx	N=11559	B=SAMO013085	S=43514C4EBC1C0A358C51	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
2025-01-07 10:07:37.430	46.118.157.xxx	N=11560	B=DAOI013216	S=124567614A7489510D41	V=3
2025-01-07 10:07:37.603	193.239.234.xxx	N=11561	B=NETD013198	S=764B735369096DE4AA08	V=7
"2025-01-07 10:07:38.353	109.95.34.xxx	N=11562	B=SASA013038	S=6B77205CF0EA0664C34F	V=5,7,37"
"2025-01-07 10:07:39.065	193.254.220.xxx	N=11563	B=DILA012865	S=DF1D6FF524218FEB2D0A	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
2025-01-07 10:07:39.111	91.211.134.xxx	N=11564	B=SALP013227	S=27823FD557E867569D0F	V=37
"2025-01-07 10:07:39.299	178.150.31.xxx	N=11565	B=HROV012581	S=8F9ECE7788E32D435E6E	V=13,14,19,20,21,37"
"2025-01-07 10:07:39.502	176.105.209.xxx	N=11566	B=TUYY013161	S=F955B5A7C180F99D2522	V=17,35,36"
"2025-01-07 10:07:39.811	46.133.183.xxx	N=11567	B=SIVM012947	S=B04F1F9F6F0CC75F9029	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:39.862	46.227.140.xxx	N=11568	B=HAYA012931	S=2F64F008FF6347811472	V=1,2,3,7,8,10,11,36,37"
"2025-01-07 10:07:41.015	178.93.38.xxx	N=11569	B=POAV013212	S=A2670530E2183B79703D	V=13,14,19,20,21"
2025-01-07 10:07:41.336	31.133.97.xxx	N=11570	B=KLMY013246	S=6A5108EA360CAD4DCA73	V=7
2025-01-07 10:07:41.410	185.41.195.xxx	N=11571	B=SHMS013189	S=DE5DB2BF11720F82E4CE	V=3
"2025-01-07 10:07:41.751	185.117.243.xxx	N=11572	B=KOMM012983	S=241A9CD5DC5FBEC57D1C	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:42.140	185.143.147.xxx	N=11573	B=SAOV011842	S=A2E56CA6A0A36D285B04	V=1,2,3,5,8,22,23,24,31,32,33,34,38,39,40"
"2025-01-07 10:07:42.450	193.238.33.xxx	N=11574	B=LELV013105	S=E7ACFF0F74C0F3B34633	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
2025-01-07 10:07:42.659	5.248.141.xxx	N=11575	B=NONV013191	S=B241C74BCB1E6BF9F028	V=9
"2025-01-07 10:07:43.200	91.196.178.xxx	N=11576	B=MISV011578	S=FD26CE518F204334D1DC	V=1,2,3,5,7,8,22,23,24,31,34,37,38,39,40"
"2025-01-07 10:07:43.462	178.150.31.xxx	N=11577	B=LIHS013054	S=786266D685C4E1AF99DC	V=13,14,19,20,21"
"2025-01-07 10:07:44.730	46.201.226.xxx	N=11578	B=NAMO013017	S=712AFC47BB2FE7F78154	V=6,7,9,33"
2025-01-07 10:07:46.080	188.163.96.xxx	N=11579	B=LUYY013177	S=5C5A62E2EA1F97CD9297	V=37
"2025-01-07 10:07:47.646	127.0.0.xxx	N=11580	B=VLKO012730	S=63E8A1B3FBA0337BC95E	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
2025-01-07 10:07:47.753	91.204.123.xxx	N=11581	B=SHMM013253	S=14A9CBA24679D97405F2	V=37
"2025-01-07 10:07:47.794	185.34.224.xxx	N=11582	B=BOAA011518	S=501A827A982C5B01D9BC	V=1,2,3,5,7,8,10,11,22,23,24,33,35,36,37"
"2025-01-07 10:07:48.086	45.12.25.xxx	N=11583	B=NANR013027	S=A8B213E582B184E5EDE5	V=7,37"
"2025-01-07 10:07:48.117	46.119.136.xxx	N=11584	B=VAIP013226	S=FCF98858E44817C5275F	V=35,36,37"
2025-01-07 10:07:48.246	127.0.0.xxx	N=11585	B=HRRM013279	S=9B04C16F6D8B28D1AB6D	V=13
"2025-01-07 10:07:49.182	92.253.212.xxx	N=11586	B=POBV012964	S=484EC07C5707E7661800	V=4,5,6,10,11,12,15,17,18,28,29,30,34,36,37"
"2025-01-07 10:07:49.330	188.163.41.xxx	N=11587	B=HLII013250	S=06B01277CA73EB5C8175	V=5,7,37"
"2025-01-07 10:07:49.512	193.194.110.xxx	N=11588	B=STOY013045	S=8D97C87E5978E51D7B42	V=1,2,3,5,7,8,22,23,24,31,32,33,38,39,40"
"2025-01-07 10:07:50.004	88.154.21.xxx	N=11589	B=DESS013141	S=57A07125E418DFEAC99F	V=13,14,19,20,21"
